date,mdnghtstor
2009-03-09,3550.0
2009-03-10,3590.0
2009-03-11,3860.0
2009-03-12,3720.0
2009-03-13,3900.0
2009-03-14,3520.0
2009-03-15,3580.0
2009-03-16,3540.0
2009-03-17,3620.0
2009-03-18,3660.0
2009-03-19,3570.0
2009-03-20,3510.0
2009-03-21,3620.0
2009-03-22,3620.0
2009-03-23,3600.0
2009-03-24,3550.0
2009-03-25,3860.0
2009-03-26,3670.0
2009-03-27,3580.0
2009-03-28,3670.0
2009-03-29,3640.0
2009-03-30,3610.0
2009-03-31,3880.0
2009-04-01,3700.0
2009-04-02,3890.0
2009-04-03,3720.0
2009-04-04,3660.0
2009-04-05,3710.0
2009-04-06,3760.0
2009-04-07,3480.0
2009-04-08,3790.0
2009-04-09,3550.0
2009-04-10,3530.0
2009-04-11,3560.0
2009-04-12,3610.0
2009-04-13,3570.0
2009-04-14,3820.0
2009-04-15,3770.0
2009-04-16,3640.0
2009-04-17,3630.0
2009-04-18,3580.0
2009-04-19,4010.0
2009-04-20,3560.0
2009-04-21,3540.0
2009-04-22,3870.0
2009-04-23,3620.0
2009-04-24,3440.0
2009-04-25,3450.0
2009-04-26,3850.0
2009-04-27,3780.0
2009-04-28,3560.0
2009-04-29,3650.0
2009-04-30,3620.0
2009-05-01,3620.0
2009-05-02,3670.0
2009-05-03,3700.0
2009-05-04,3600.0
2009-05-05,3540.0
2009-05-06,3630.0
2009-05-07,3640.0
2009-05-08,3530.0
2009-05-09,3700.0
2009-05-10,3690.0
2009-05-11,3950.0
2009-05-12,3980.0
2009-05-13,3590.0
2009-05-14,3640.0
2009-05-15,3530.0
2009-05-16,3990.0
2009-05-17,3970.0
2009-05-18,3990.0
2009-05-19,3940.0
2009-05-20,3830.0
2009-05-21,3620.0
2009-05-22,3820.0
2009-05-23,3930.0
2009-05-24,3550.0
2009-05-25,3580.0
2009-05-26,3850.0
2009-05-27,3730.0
2009-05-28,3760.0
2009-05-29,3620.0
2009-05-30,3570.0
2009-05-31,3800.0
2009-06-01,3720.0
2009-06-02,3680.0
2009-06-03,3600.0
2009-06-04,3490.0
2009-06-05,3640.0
2009-06-06,3460.0
2009-06-07,3630.0
2009-06-08,3600.0
2009-06-09,3480.0
2009-06-10,3450.0
2009-06-11,3560.0
2009-06-12,3910.0
2009-06-13,3910.0
2009-06-14,3570.0
2009-06-15,3570.0
2009-06-16,3650.0
2009-06-17,3730.0
2009-06-18,3810.0
2009-06-19,3830.0
2009-06-20,3670.0
2009-06-21,3860.0
2009-06-22,3770.0
2009-06-23,3510.0
2009-06-24,3660.0
2009-06-25,3460.0
2009-06-26,3590.0
2009-06-27,3520.0
2009-06-28,3560.0
2009-06-29,3600.0
2009-06-30,3710.0
2009-07-01,3760.0
2009-07-02,3750.0
2009-07-03,3640.0
2009-07-04,3570.0
2009-07-05,3440.0
2009-07-06,3530.0
2009-07-07,3540.0
2009-07-08,3560.0
2009-07-09,3610.0
2009-07-10,3820.0
2009-07-11,3570.0
2009-07-12,3890.0
2009-07-13,3470.0
2009-07-14,3570.0
2009-07-15,3480.0
2009-07-16,3770.0
2009-07-17,3480.0
2009-07-18,3410.0
2009-07-19,3520.0
2009-07-20,3490.0
2009-07-21,3750.0
2009-07-22,3480.0
2009-07-23,3540.0
2009-07-24,3630.0
2009-07-25,3530.0
2009-07-26,3530.0
2009-07-27,3630.0
2009-07-28,3480.0
2009-07-29,3620.0
2009-07-30,3620.0
2009-07-31,3550.0
2009-08-01,3760.0
2009-08-02,3740.0
2009-08-03,3610.0
2009-08-04,3560.0
2009-08-05,3490.0
2009-08-06,3660.0
2009-08-07,3730.0
2009-08-08,3560.0
2009-08-09,3590.0
2009-08-10,3500.0
2009-08-11,3620.0
2009-08-12,3690.0
2009-08-13,3700.0
2009-08-14,3520.0
2009-08-15,3470.0
2009-08-16,3640.0
2009-08-17,3630.0
2009-08-18,3620.0
2009-08-19,3630.0
2009-08-20,3550.0
2009-08-21,3510.0
2009-08-22,3550.0
2009-08-23,3600.0
2009-08-24,3540.0
2009-08-25,3540.0
2009-08-26,3890.0
2009-08-27,4000.0
2009-08-28,3730.0
2009-08-29,3550.0
2009-08-30,3580.0
2009-08-31,3690.0
2009-09-01,3600.0
2009-09-02,3550.0
2009-09-03,3580.0
2009-09-04,3680.0
2009-09-05,3800.0
2009-09-06,3520.0
2009-09-07,3480.0
2009-09-08,3570.0
2009-09-09,3630.0
2009-09-10,3660.0
2009-09-11,3560.0
2009-09-12,3550.0
2009-09-13,3540.0
2009-09-14,3680.0
2009-09-15,3670.0
2009-09-16,3460.0
2009-09-17,3580.0
2009-09-18,3660.0
2009-09-19,3680.0
2009-09-20,3560.0
2009-09-21,3500.0
2009-09-22,3740.0
2009-09-23,3610.0
2009-09-24,3620.0
2009-09-25,4090.0
2009-09-26,3470.0
2009-09-27,3840.0
2009-09-28,3870.0
2009-09-29,3540.0
2009-09-30,3800.0
