date,mdnghtstor
12/26/2013,3510.0
12/27/2013,3800.0
12/28/2013,3620.0
12/29/2013,3870.0
12/30/2013,3580.0
12/31/2013,3850.0
01/1/2014,3580.0
01/2/2014,3830.0
01/3/2014,3600.0
01/4/2014,3600.0
01/5/2014,3710.0
01/6/2014,3430.0
01/7/2014,3550.0
01/8/2014,3720.0
01/9/2014,3490.0
01/10/2014,3510.0
01/11/2014,3520.0
01/12/2014,3370.0
01/13/2014,3390.0
01/14/2014,3390.0
01/15/2014,3400.0
01/16/2014,3400.0
01/17/2014,3390.0
01/18/2014,3350.0
01/19/2014,3330.0
01/20/2014,3310.0
01/21/2014,3320.0
01/22/2014,3340.0
01/23/2014,3340.0
01/24/2014,3380.0
01/25/2014,3390.0
01/26/2014,3400.0
01/27/2014,3410.0
01/28/2014,3430.0
01/29/2014,3440.0
01/30/2014,3470.0
01/31/2014,3550.0
02/1/2014,3580.0
02/2/2014,3610.0
02/3/2014,3630.0
02/4/2014,3630.0
02/5/2014,3480.0
02/6/2014,3490.0
02/7/2014,3530.0
02/8/2014,3580.0
02/9/2014,3660.0
02/10/2014,3720.0
02/11/2014,3760.0
02/12/2014,3790.0
02/13/2014,3550.0
02/14/2014,3540.0
02/15/2014,3540.0
02/16/2014,3530.0
02/17/2014,3540.0
02/18/2014,3560.0
02/19/2014,3590.0
02/20/2014,3620.0
02/21/2014,3640.0
02/22/2014,3660.0
02/23/2014,3690.0
02/24/2014,3760.0
02/25/2014,3830.0
02/26/2014,3670.0
02/27/2014,3810.0
02/28/2014,3670.0
03/1/2014,3740.0
03/2/2014,3440.0
03/3/2014,3550.0
03/4/2014,3650.0
03/5/2014,3500.0
03/6/2014,3600.0
03/7/2014,3700.0
03/8/2014,3650.0
03/9/2014,3660.0
03/10/2014,3780.0
03/11/2014,3650.0
03/12/2014,3750.0
03/13/2014,3660.0
03/14/2014,3680.0
03/15/2014,3640.0
03/16/2014,3630.0
03/17/2014,3460.0
03/18/2014,3550.0
03/19/2014,3630.0
03/20/2014,3700.0
03/21/2014,3550.0
03/22/2014,3610.0
03/23/2014,3670.0
03/24/2014,3720.0
03/25/2014,3560.0
03/26/2014,3420.0
03/27/2014,3500.0
03/28/2014,3580.0
03/29/2014,3650.0
03/30/2014,3740.0
03/31/2014,3620.0
04/1/2014,3700.0
04/2/2014,3580.0
04/3/2014,3680.0
04/4/2014,3550.0
04/5/2014,3630.0
04/6/2014,3710.0
04/7/2014,3790.0
04/8/2014,3670.0
04/9/2014,3760.0
04/10/2014,3540.0
04/11/2014,3630.0
04/12/2014,3490.0
04/13/2014,3610.0
04/14/2014,3600.0
04/15/2014,3530.0
04/16/2014,3710.0
04/17/2014,3460.0
04/18/2014,3580.0
04/19/2014,3670.0
04/20/2014,3990.0
04/21/2014,3600.0
04/22/2014,3600.0
04/23/2014,3690.0
04/24/2014,3690.0
04/25/2014,3920.0
04/26/2014,3550.0
04/27/2014,3590.0
04/28/2014,3500.0
04/29/2014,3610.0
04/30/2014,3440.0
05/1/2014,3870.0
05/2/2014,3630.0
05/3/2014,3580.0
05/4/2014,3600.0
05/5/2014,3690.0
05/6/2014,3880.0
05/7/2014,3560.0
05/8/2014,3580.0
05/9/2014,3720.0
05/10/2014,3540.0
05/11/2014,3620.0
05/12/2014,3670.0
05/13/2014,3590.0
05/14/2014,3620.0
05/15/2014,3560.0
05/16/2014,3620.0
05/17/2014,3650.0
05/18/2014,3650.0
05/19/2014,3580.0
05/20/2014,3620.0
05/21/2014,3700.0
05/22/2014,3630.0
05/23/2014,3570.0
05/24/2014,3540.0
05/25/2014,3570.0
05/26/2014,3620.0
05/27/2014,3620.0
05/28/2014,3680.0
05/29/2014,3610.0
05/30/2014,3750.0
05/31/2014,3540.0
06/1/2014,3530.0
06/2/2014,3810.0
06/3/2014,3930.0
06/4/2014,3770.0
06/5/2014,3970.0
06/6/2014,3750.0
06/7/2014,4020.0
06/8/2014,3660.0
06/9/2014,3710.0
06/10/2014,3700.0
06/11/2014,3830.0
06/12/2014,3790.0
06/13/2014,3720.0
06/14/2014,3670.0
06/15/2014,3700.0
06/16/2014,3630.0
06/17/2014,3750.0
06/18/2014,3700.0
06/19/2014,3800.0
06/20/2014,3810.0
06/21/2014,3870.0
06/22/2014,3810.0
06/23/2014,3690.0
06/24/2014,3770.0
06/25/2014,3910.0
06/26/2014,3930.0
06/27/2014,4020.0
06/28/2014,3880.0
06/29/2014,3910.0
06/30/2014,4110.0
07/1/2014,3810.0
07/2/2014,3770.0
07/3/2014,3920.0
07/4/2014,3860.0
07/5/2014,3750.0
07/6/2014,3710.0
07/7/2014,3750.0
07/8/2014,3790.0
07/9/2014,3670.0
07/10/2014,3690.0
07/11/2014,3650.0
07/12/2014,3770.0
07/13/2014,3830.0
07/14/2014,3670.0
07/15/2014,3730.0
07/16/2014,3750.0
07/17/2014,3780.0
07/18/2014,3700.0
07/19/2014,3680.0
07/20/2014,3510.0
07/21/2014,3660.0
07/22/2014,3680.0
07/23/2014,3680.0
07/24/2014,3730.0
07/25/2014,3750.0
07/26/2014,3790.0
07/27/2014,3870.0
07/28/2014,3700.0
07/29/2014,3660.0
07/30/2014,3720.0
07/31/2014,3870.0
08/1/2014,3820.0
08/2/2014,3960.0
08/3/2014,3690.0
08/4/2014,3720.0
08/5/2014,3810.0
08/6/2014,3760.0
08/7/2014,3720.0
08/8/2014,3800.0
08/9/2014,3710.0
08/10/2014,3740.0
08/11/2014,3640.0
08/12/2014,3790.0
08/13/2014,3810.0
08/14/2014,3830.0
08/15/2014,3890.0
08/16/2014,3730.0
08/17/2014,3900.0
08/18/2014,3970.0
08/19/2014,3740.0
08/20/2014,4070.0
08/21/2014,3770.0
08/22/2014,3880.0
08/23/2014,3880.0
08/24/2014,3830.0
08/25/2014,3920.0
08/26/2014,3740.0
08/27/2014,3850.0
08/28/2014,3840.0
08/29/2014,3820.0
08/30/2014,3660.0
08/31/2014,3930.0
09/1/2014,3660.0
09/2/2014,3650.0
09/3/2014,3610.0
09/4/2014,3770.0
09/5/2014,3710.0
09/6/2014,3900.0
09/7/2014,3750.0
09/8/2014,3760.0
09/9/2014,3610.0
09/10/2014,3650.0
09/11/2014,3820.0
09/12/2014,3650.0
09/13/2014,3640.0
09/14/2014,3590.0
09/15/2014,3570.0
09/16/2014,3770.0
09/17/2014,3640.0
09/18/2014,3650.0
09/19/2014,3630.0
09/20/2014,3730.0
09/21/2014,3640.0
09/22/2014,3750.0
09/23/2014,3650.0
09/24/2014,3640.0
09/25/2014,3640.0
09/26/2014,3630.0
09/27/2014,3720.0
09/28/2014,3690.0
09/29/2014,3660.0
09/30/2014,3820.0
