date,mdnghtstor
2008-03-25,3800.0
2008-03-26,3610.0
2008-03-27,3940.0
2008-03-28,3880.0
2008-03-29,3620.0
2008-03-30,3710.0
2008-03-31,4050.0
2008-04-01,3850.0
2008-04-02,3700.0
2008-04-03,3540.0
2008-04-04,3630.0
2008-04-05,3540.0
2008-04-06,3660.0
2008-04-07,3560.0
2008-04-08,3720.0
2008-04-09,3790.0
2008-04-10,3640.0
2008-04-11,3540.0
2008-04-12,3710.0
2008-04-13,3610.0
2008-04-14,3740.0
2008-04-15,3600.0
2008-04-16,3740.0
2008-04-17,3680.0
2008-04-18,3650.0
2008-04-19,3860.0
2008-04-20,3720.0
2008-04-21,3850.0
2008-04-22,3610.0
2008-04-23,3560.0
2008-04-24,3510.0
2008-04-25,3720.0
2008-04-26,3640.0
2008-04-27,3670.0
2008-04-28,3750.0
2008-04-29,3770.0
2008-04-30,3660.0
2008-05-01,4010.0
2008-05-02,3990.0
2008-05-03,3990.0
2008-05-04,3980.0
2008-05-05,3840.0
2008-05-06,3570.0
2008-05-07,3960.0
2008-05-08,3810.0
2008-05-09,3700.0
2008-05-10,3800.0
2008-05-11,3760.0
2008-05-12,3660.0
2008-05-13,3610.0
2008-05-14,3770.0
2008-05-15,3870.0
2008-05-16,3980.0
2008-05-17,3990.0
2008-05-18,3900.0
2008-05-19,3990.0
2008-05-20,4000.0
2008-05-21,3820.0
2008-05-22,3710.0
2008-05-23,3630.0
2008-05-24,3710.0
2008-05-25,3770.0
2008-05-26,3860.0
2008-05-27,3710.0
2008-05-28,3960.0
2008-05-29,3970.0
2008-05-30,3880.0
2008-05-31,3800.0
2008-06-01,3840.0
2008-06-02,4030.0
2008-06-03,3990.0
2008-06-04,3880.0
2008-06-05,3780.0
2008-06-06,3830.0
2008-06-07,4040.0
2008-06-08,3740.0
2008-06-09,3840.0
2008-06-10,3890.0
2008-06-11,3770.0
2008-06-12,3780.0
2008-06-13,3970.0
2008-06-14,3960.0
2008-06-15,3980.0
2008-06-16,3790.0
2008-06-17,3770.0
2008-06-18,3880.0
2008-06-19,3730.0
2008-06-20,3980.0
2008-06-21,3760.0
2008-06-22,3910.0
2008-06-23,3780.0
2008-06-24,3960.0
2008-06-25,3940.0
2008-06-26,4110.0
2008-06-27,3950.0
2008-06-28,3830.0
2008-06-29,3760.0
2008-06-30,3790.0
2008-07-01,3750.0
2008-07-02,3700.0
2008-07-03,3540.0
2008-07-04,3910.0
2008-07-05,3450.0
2008-07-06,3860.0
2008-07-07,3600.0
2008-07-08,3680.0
2008-07-09,3620.0
2008-07-10,3940.0
2008-07-11,3770.0
2008-07-12,3680.0
2008-07-13,3600.0
2008-07-14,3710.0
2008-07-15,3680.0
2008-07-16,3720.0
2008-07-17,3810.0
2008-07-18,3760.0
2008-07-19,3620.0
2008-07-20,3650.0
2008-07-21,3930.0
2008-07-22,3590.0
2008-07-23,3670.0
2008-07-24,3950.0
2008-07-25,3690.0
2008-07-26,3530.0
2008-07-27,3800.0
2008-07-28,3550.0
2008-07-29,3540.0
2008-07-30,3500.0
2008-07-31,3750.0
2008-08-01,3490.0
2008-08-02,3700.0
2008-08-03,3680.0
2008-08-04,3610.0
2008-08-05,3590.0
2008-08-06,3590.0
2008-08-07,3660.0
2008-08-08,3760.0
2008-08-09,3720.0
2008-08-10,3550.0
2008-08-11,3550.0
2008-08-12,3500.0
2008-08-13,3690.0
2008-08-14,3460.0
2008-08-15,3780.0
2008-08-16,3620.0
2008-08-17,3630.0
2008-08-18,3490.0
2008-08-19,3720.0
2008-08-20,3650.0
2008-08-21,3580.0
2008-08-22,3660.0
2008-08-23,3880.0
2008-08-24,3810.0
2008-08-25,3690.0
2008-08-26,3530.0
2008-08-27,3630.0
2008-08-28,3520.0
2008-08-29,3540.0
2008-08-30,3860.0
2008-08-31,3680.0
2008-09-01,3560.0
2008-09-02,3550.0
2008-09-03,3630.0
2008-09-04,3520.0
2008-09-05,3490.0
2008-09-06,3510.0
2008-09-07,3620.0
2008-09-08,3600.0
2008-09-09,3530.0
2008-09-10,3610.0
2008-09-11,3540.0
2008-09-12,3710.0
2008-09-13,3680.0
2008-09-14,3690.0
2008-09-15,3710.0
2008-09-16,3640.0
2008-09-17,3660.0
2008-09-18,3700.0
2008-09-19,3620.0
2008-09-20,3540.0
2008-09-21,3730.0
2008-09-22,3650.0
2008-09-23,3760.0
2008-09-24,3530.0
2008-09-25,3610.0
2008-09-26,3570.0
2008-09-27,3560.0
2008-09-28,3790.0
2008-09-29,3510.0
2008-09-30,3500.0
