date,mdnghtstor
2009-10-01,3730.0
2009-10-02,3600.0
2009-10-03,4140.0
2009-10-04,4140.0
2009-10-05,1430.0
2009-10-06,1490.0
2009-10-07,1440.0
2009-10-08,1520.0
2009-10-09,1550.0
2009-10-10,1560.0
2009-10-11,1530.0
2009-10-12,1800.0
2009-10-13,2300.0
2009-10-14,2400.0
2009-10-15,2390.0
2009-10-16,2530.0
2009-10-17,2330.0
2009-10-18,1680.0
2009-10-19,1420.0
2009-10-20,1580.0
2009-10-21,1550.0
2009-10-22,1600.0
2009-10-23,1600.0
2009-10-24,1590.0
2009-10-25,1570.0
2009-10-26,1540.0
2009-10-27,1630.0
2009-10-28,1580.0
2009-10-29,1510.0
2009-10-30,1660.0
2009-10-31,1660.0
2009-11-01,1650.0
2009-11-02,1640.0
2009-11-03,1610.0
2009-11-04,1600.0
2009-11-05,1890.0
2009-11-06,2270.0
2009-11-07,2510.0
2009-11-08,2690.0
2009-11-09,2860.0
2009-11-10,3010.0
2009-11-11,3150.0
2009-11-12,3250.0
2009-11-13,3390.0
2009-11-14,3540.0
2009-11-15,3690.0
2009-11-16,3760.0
2009-11-17,3710.0
2009-11-18,3680.0
2009-11-19,3640.0
2009-11-20,3610.0
2009-11-21,3590.0
2009-11-22,3570.0
2009-11-23,3540.0
2009-11-24,3520.0
2009-11-25,3490.0
2009-11-26,3470.0
2009-11-27,3450.0
2009-11-28,3430.0
2009-11-29,3400.0
2009-11-30,3380.0
2009-12-01,3350.0
2009-12-02,3330.0
2009-12-03,3290.0
2009-12-04,3270.0
2009-12-05,3240.0
2009-12-06,3220.0
2009-12-07,3220.0
2009-12-08,3420.0
2009-12-09,3540.0
2009-12-10,3640.0
2009-12-11,3470.0
2009-12-12,3660.0
2009-12-13,3520.0
2009-12-14,3610.0
2009-12-15,3770.0
2009-12-16,3650.0
2009-12-17,3600.0
2009-12-18,3850.0
2009-12-19,3540.0
2009-12-20,3530.0
2009-12-21,3650.0
2009-12-22,3590.0
2009-12-23,3590.0
2009-12-24,3610.0
2009-12-25,3690.0
2009-12-26,3690.0
2009-12-27,3670.0
2009-12-28,3630.0
2009-12-29,3620.0
2009-12-30,3720.0
2009-12-31,3620.0
2010-01-01,3700.0
2010-01-02,3590.0
2010-01-03,3640.0
2010-01-04,3760.0
2010-01-05,3760.0
2010-01-06,3540.0
2010-01-07,3710.0
2010-01-08,3670.0
2010-01-09,3690.0
2010-01-10,3710.0
2010-01-11,3640.0
2010-01-12,3570.0
2010-01-13,3620.0
2010-01-14,3760.0
2010-01-15,3760.0
2010-01-16,3540.0
2010-01-17,3850.0
2010-01-18,3840.0
2010-01-19,3630.0
2010-01-20,3750.0
2010-01-21,3630.0
2010-01-22,3500.0
2010-01-23,3450.0
2010-01-24,3520.0
2010-01-25,3830.0
2010-01-26,3730.0
2010-01-27,3870.0
2010-01-28,3720.0
2010-01-29,3580.0
2010-01-30,3860.0
2010-01-31,3860.0
2010-02-01,3510.0
2010-02-02,3620.0
2010-02-03,3610.0
2010-02-04,3580.0
2010-02-05,3580.0
2010-02-06,3840.0
2010-02-07,3520.0
2010-02-08,3500.0
2010-02-09,3760.0
2010-02-10,3760.0
2010-02-11,3730.0
2010-02-12,3790.0
2010-02-13,3590.0
2010-02-14,3580.0
2010-02-15,3770.0
2010-02-16,3590.0
2010-02-17,3480.0
2010-02-18,3760.0
2010-02-19,3710.0
2010-02-20,3820.0
2010-02-21,3800.0
2010-02-22,3750.0
2010-02-23,3680.0
2010-02-24,3850.0
2010-02-25,4110.0
2010-02-26,3720.0
2010-02-27,3680.0
2010-02-28,3440.0
2010-03-01,3800.0
2010-03-02,3750.0
2010-03-03,3720.0
2010-03-04,3710.0
2010-03-05,3760.0
2010-03-06,3810.0
2010-03-07,3460.0
2010-03-08,3670.0
2010-03-09,3730.0
2010-03-10,3600.0
2010-03-11,3550.0
2010-03-12,3640.0
2010-03-13,3740.0
2010-03-14,3740.0
2010-03-15,3490.0
2010-03-16,3780.0
2010-03-17,3870.0
