date,mdnghtstor
05/30/2015,3720.0
05/31/2015,3710.0
06/1/2015,3760.0
06/2/2015,3870.0
06/3/2015,3840.0
06/4/2015,3820.0
06/5/2015,3810.0
06/6/2015,3790.0
06/7/2015,3770.0
06/8/2015,3770.0
06/9/2015,3790.0
06/10/2015,3780.0
06/11/2015,3870.0
06/12/2015,3740.0
06/13/2015,3580.0
06/14/2015,3780.0
06/15/2015,3440.0
06/16/2015,3660.0
06/17/2015,3830.0
06/18/2015,3850.0
06/19/2015,3730.0
06/20/2015,3730.0
06/21/2015,3780.0
06/22/2015,3710.0
06/23/2015,3800.0
06/24/2015,3740.0
06/25/2015,3910.0
06/26/2015,3740.0
06/27/2015,3850.0
06/28/2015,3960.0
06/29/2015,3880.0
06/30/2015,3780.0
07/1/2015,3690.0
07/2/2015,3550.0
07/3/2015,3610.0
07/4/2015,3450.0
07/5/2015,3560.0
07/6/2015,4060.0
07/7/2015,3680.0
07/8/2015,3710.0
07/9/2015,3660.0
07/10/2015,3530.0
07/11/2015,3630.0
07/12/2015,3510.0
07/13/2015,3620.0
07/14/2015,3590.0
07/15/2015,3610.0
07/16/2015,3980.0
07/17/2015,3870.0
07/18/2015,3670.0
07/19/2015,3460.0
07/20/2015,3860.0
07/21/2015,3790.0
07/22/2015,3980.0
07/23/2015,3800.0
07/24/2015,3890.0
07/25/2015,3720.0
07/26/2015,3620.0
07/27/2015,3780.0
07/28/2015,3970.0
07/29/2015,3790.0
07/30/2015,3860.0
07/31/2015,3870.0
08/1/2015,3660.0
08/2/2015,3570.0
08/3/2015,3570.0
08/4/2015,3520.0
08/5/2015,3620.0
08/6/2015,3850.0
08/7/2015,3670.0
08/8/2015,3780.0
08/9/2015,3740.0
08/10/2015,3860.0
08/11/2015,3770.0
08/12/2015,3860.0
08/13/2015,3820.0
08/14/2015,3680.0
08/15/2015,3670.0
08/16/2015,3790.0
08/17/2015,3570.0
08/18/2015,3520.0
08/19/2015,3620.0
08/20/2015,3540.0
08/21/2015,3610.0
08/22/2015,3570.0
08/23/2015,3510.0
08/24/2015,3710.0
08/25/2015,3710.0
08/26/2015,3810.0
08/27/2015,3680.0
08/28/2015,3890.0
08/29/2015,3730.0
08/30/2015,3700.0
08/31/2015,3660.0
09/1/2015,3740.0
09/2/2015,3730.0
09/3/2015,3510.0
09/4/2015,3590.0
09/5/2015,3520.0
09/6/2015,3600.0
09/7/2015,3810.0
09/8/2015,3570.0
09/9/2015,3680.0
09/10/2015,3600.0
09/11/2015,3850.0
09/12/2015,3510.0
09/13/2015,3850.0
09/14/2015,3870.0
09/15/2015,3790.0
09/16/2015,3760.0
09/17/2015,3810.0
09/18/2015,3760.0
09/19/2015,3880.0
09/20/2015,3780.0
09/21/2015,3780.0
09/22/2015,3800.0
09/23/2015,3760.0
09/24/2015,3630.0
09/25/2015,3670.0
09/26/2015,3770.0
09/27/2015,3610.0
09/28/2015,3590.0
09/29/2015,3570.0
09/30/2015,3580.0
